coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
437eb0f2-05d0-4a51-bc84-a4c3765d4222,https://cdn.plantatlas.org/img/specimens/USF/134549.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,068a142647901b609e3495e3910131d7655603ae,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/134549.jpg""]","[""437eb0f2-05d0-4a51-bc84-a4c3765d4222""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,378aa6ff-25eb-4745-8f23-4298279210e9,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
5a1f3cc2-0016-4f9d-86f0-130bfe10ac16,https://cdn.plantatlas.org/img/specimens/USF/115836.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,fd3b9ca564ad2deb86b170140eceb41a506cc29a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/115836.jpg""]","[""5a1f3cc2-0016-4f9d-86f0-130bfe10ac16""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,22086386-107f-4621-a2d1-9084cf6598fb,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
36a9a650-07d6-49c6-a75b-0c1d8681e84e,https://cdn.plantatlas.org/img/specimens/USF/134559.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,dc29fe7b2bf37d6634c87e895c10ccb670cd5a90,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/134559.jpg""]","[""36a9a650-07d6-49c6-a75b-0c1d8681e84e""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,4e676655-ad32-4eb0-9263-b96cb50befd0,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
cbc81ab5-2298-4286-b91d-5f02cd7d2858,https://cdn.plantatlas.org/img/specimens/USF/231527.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,fbd3b0c0a95bdd645285b6afe3f77e7f3c4cf84b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/231527.jpg""]","[""cbc81ab5-2298-4286-b91d-5f02cd7d2858""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,f64b55b2-0469-4070-ae31-d6e91e873730,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
8fa84916-76c0-41b4-bbe5-7986d49dc9c2,https://cdn.plantatlas.org/img/specimens/USF/221208.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,170fff7a02266e9d46d008e3108f52ffe8c1a9de,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/221208.jpg""]","[""8fa84916-76c0-41b4-bbe5-7986d49dc9c2""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,f1858731-f5a5-4115-96e3-8528d7cda8a2,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e74ea94b-3b84-45e6-ab9e-d903d1d6ebbe,https://cdn.plantatlas.org/img/specimens/USF/119724.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,1597c9a8969874d1ab07bb35d866ca9a0d060f88,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/119724.jpg""]","[""e74ea94b-3b84-45e6-ab9e-d903d1d6ebbe""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,25f91124-48ac-48c9-a0a4-1787109f4be1,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
905e4276-c624-4fff-86b5-83ded35dbcb1,https://cdn.plantatlas.org/img/specimens/USF/158717.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,d81d09ae3f77ed8b8e94e7ae9fccdf9b57cddc87,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/158717.jpg""]","[""905e4276-c624-4fff-86b5-83ded35dbcb1""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,032e2ff2-2abe-494c-b83a-47b49e1abcfd,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
3e2a8214-e667-4d38-9189-593b88d68036,https://cdn.plantatlas.org/img/specimens/USF/259420.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,2f8b3ebb7829677a154422f3df8f68a0295a156a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/259420.jpg""]","[""3e2a8214-e667-4d38-9189-593b88d68036""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,04de1fd1-c432-4605-8b23-7dbdc3284e9f,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
8949b62b-d516-4f2b-a2a9-767c37d1ba34,https://cdn.plantatlas.org/img/specimens/USF/132571.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,7d02ec2a08fc7a396358b311c6d8535bc08e0414,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/132571.jpg""]","[""8949b62b-d516-4f2b-a2a9-767c37d1ba34""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,a897a45f-a60d-4d48-8bc8-ac943aeff1dc,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
788c1c8a-716c-46dd-94cc-fb573c6ed38e,https://cdn.plantatlas.org/img/specimens/USF/239345.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,36d743cbfe40a1e6ffc009bd579ede2f2a79b516,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/239345.jpg""]","[""788c1c8a-716c-46dd-94cc-fb573c6ed38e""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,f8c037fa-8fa9-4ec0-9b1a-26b892b3b844,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
f3b7e780-ea92-48bf-bb4d-0202604a6721,https://cdn.plantatlas.org/img/specimens/USF/136752.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,5bc7743165e47904f299a2529bfa3f432caf57e1,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/136752.jpg""]","[""f3b7e780-ea92-48bf-bb4d-0202604a6721""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,24bcb8e3-dc4b-4dde-b46f-770df39c1979,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
a22090f4-a59a-4648-92ed-cb4fb02b1093,https://cdn.plantatlas.org/img/specimens/USF/42932.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,a831ea4cff5c83b043795edf8c407c3471e9b84c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/42932.jpg""]","[""a22090f4-a59a-4648-92ed-cb4fb02b1093""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,083102d3-8f53-4ef6-94d0-07429d30e712,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
f333b55f-bc85-41c3-995f-724a5dc53265,https://cdn.plantatlas.org/img/specimens/USF/222786.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,0c2cddc9cc0785ff790210e1c5a136cfe9d48c3f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/222786.jpg""]","[""f333b55f-bc85-41c3-995f-724a5dc53265""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,a476bc3f-6a76-4639-a8f2-05a69e725f3e,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
73b4a9f9-cd51-4ad2-8f60-81c74222df56,https://cdn.plantatlas.org/img/specimens/USF/224146.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,f98c08aeae2d2ba4bb3321058d6aaf83d6bdfe3d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/224146.jpg""]","[""73b4a9f9-cd51-4ad2-8f60-81c74222df56""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,2b1de924-ca1a-49c6-8a66-7575eada1c58,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
ce0e39b1-322b-4695-8a69-7038bba8a232,https://cdn.plantatlas.org/img/specimens/USF/113325.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,c7665ab3d4237720751e48d37197c9063e86e13c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/113325.jpg""]","[""ce0e39b1-322b-4695-8a69-7038bba8a232""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,67fb4da3-1386-4775-8dd7-e1fad47c7806,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
03bf54e6-2cef-4d7d-bff1-5d4b9356c023,https://cdn.plantatlas.org/img/specimens/USF/249169.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,194dd36d39e526d5b65a3e3afd0515c34a670c9b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/249169.jpg""]","[""03bf54e6-2cef-4d7d-bff1-5d4b9356c023""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,59d746c9-2744-4cc1-8ce9-dd899778653d,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
440b64f3-a3b6-4275-a261-cd0270ead6cd,https://cdn.plantatlas.org/img/specimens/USF/279652.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,9e9fc81b722d4532a3e9e84247e2d78d709312b5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/279652.jpg""]","[""440b64f3-a3b6-4275-a261-cd0270ead6cd""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,492bcaad-f15b-4970-9d72-70880350d47e,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
3d946cc2-b900-4b42-b56b-8acd4eb102ef,https://cdn.plantatlas.org/img/specimens/USF/251907.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,0551990d2c06d10c2fbf37c439102594aed34c1a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/251907.jpg""]","[""3d946cc2-b900-4b42-b56b-8acd4eb102ef""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,b2d4c529-11fb-41ac-9b4f-ecd07153514f,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
46efb964-00a6-48b1-90e2-ad63cb26857d,https://cdn.plantatlas.org/img/specimens/USF/63205.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,8bc5eb36d1faf18b7826c5c0c6affbff992206e4,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/63205.jpg""]","[""46efb964-00a6-48b1-90e2-ad63cb26857d""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,21fcc7d0-160c-42ed-9d72-5a8e6ee8b145,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
ab7c7e00-7ab4-4aff-88d5-a0ca35d06080,https://cdn.plantatlas.org/img/specimens/USF/118842.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,7ca175e2620a09d6e02f7e0c8894a02de4e91da9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/118842.jpg""]","[""ab7c7e00-7ab4-4aff-88d5-a0ca35d06080""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,75d6ccc1-5f85-4af1-ad46-fb5c60888ff8,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
7878d0e1-7f2b-44f2-9e48-225a9396a730,https://cdn.plantatlas.org/img/specimens/USF/236109.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,93053224a1ea8e7c78caf9e98541a28a7e561ab5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/236109.jpg""]","[""7878d0e1-7f2b-44f2-9e48-225a9396a730""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,b3533189-a4ec-49d5-9389-01c65f20b966,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
98115177-8321-4fb7-99df-d1147bdec02b,https://cdn.plantatlas.org/img/specimens/USF/295505.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,5deedddb31d9d059527b1eeb42c249df867e7c89,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/295505.jpg""]","[""98115177-8321-4fb7-99df-d1147bdec02b""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,863576c2-896e-4684-aa85-b7c18d76811d,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
8d35563f-bf60-4696-b315-ddd38f529104,https://cdn.plantatlas.org/img/specimens/USF/24829.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,75f4963eb6ad336d2279602c28a177e3912c653b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/24829.jpg""]","[""8d35563f-bf60-4696-b315-ddd38f529104""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,a7843da9-248e-4b09-b3cb-6a9406fd9b92,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
7cf03fbc-4ac1-4fb8-af98-222cb626a707,https://cdn.plantatlas.org/img/specimens/USF/135264.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,5ec9b4e60e69c8d5727219245a748ef356d59253,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/135264.jpg""]","[""7cf03fbc-4ac1-4fb8-af98-222cb626a707""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,7c0da495-352d-4189-aa19-16eaf7fff615,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e270c342-0be7-4707-90d3-5855494e9071,https://cdn.plantatlas.org/img/specimens/USF/178271.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,77c55a990b2d63d7e799fc5e057e816eb4ee3445,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/178271.jpg""]","[""e270c342-0be7-4707-90d3-5855494e9071""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,2edb3e12-6c3a-4ee1-a395-87c5dcdc9d3a,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
4be020e5-61ef-44da-bb72-9180ef5e58ec,https://cdn.plantatlas.org/img/specimens/USF/231553.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,6ef31f36a5f39814e42a35484af82602cc167285,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/231553.jpg""]","[""4be020e5-61ef-44da-bb72-9180ef5e58ec""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,2fd6850e-36be-4936-b66f-d8a73f806f14,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
5cd1787d-8103-491d-8d24-ffdc4b074bb5,https://cdn.plantatlas.org/img/specimens/USF/260524.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,ed1da67753729490ef410866714e2f13f8fc577d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/260524.jpg""]","[""5cd1787d-8103-491d-8d24-ffdc4b074bb5""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,43b70f3a-7efe-4125-bb1a-8581a669f754,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
a0088985-7f64-4f1b-838d-0cf73cb0caa1,https://cdn.plantatlas.org/img/specimens/USF/81359.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,5259002973f93e98b56efd1f7cd457ea899096dd,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/81359.jpg""]","[""a0088985-7f64-4f1b-838d-0cf73cb0caa1""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,f267d5ef-18c8-43fa-9ff4-9eb841cfbad6,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
c22cb1cd-cbec-49e2-875d-a97b4222ce39,https://cdn.plantatlas.org/img/specimens/USF/199518.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,079a995977d7a948577433c644b2d5edad84db26,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/199518.jpg""]","[""c22cb1cd-cbec-49e2-875d-a97b4222ce39""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,a8ab9246-d814-4f29-b056-125722268794,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
ec1badc4-10f3-4a08-b4c4-ff3297d86f04,https://cdn.plantatlas.org/img/specimens/USF/229846.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,9ac581051fe6a1717294bcf8bd740ca41142784e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/229846.jpg""]","[""ec1badc4-10f3-4a08-b4c4-ff3297d86f04""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,db16ddc5-0e6d-4277-afb6-251ccb28d1ce,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
24e88c62-e223-4a5d-b71b-0e60ba92141f,https://cdn.plantatlas.org/img/specimens/USF/243198.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,9e52e33a7667c180e9a07972e3b30659e8abdac6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/243198.jpg""]","[""24e88c62-e223-4a5d-b71b-0e60ba92141f""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,77da181c-8125-4d24-9658-790f8a098d13,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
b50ca88e-37a8-4eb8-bc52-cd17790208cd,https://cdn.plantatlas.org/img/specimens/USF/24809.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,238e86c3dd5da6f52c8d9fef9b4ec3d2a0f4f035,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/24809.jpg""]","[""b50ca88e-37a8-4eb8-bc52-cd17790208cd""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,3ef6d335-d1a7-4f9d-8060-d3ecad9bf8f5,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
33652c7b-62b7-4261-aebc-10fefbb781a2,https://cdn.plantatlas.org/img/specimens/USF/302919.jpg,2022-04-27T12:34:52.745994+00:00,0.5454545454545454,2f5feb4a0fcb8ebee346dad40c25c3d20ece0e44,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/302919.jpg""]","[""33652c7b-62b7-4261-aebc-10fefbb781a2""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,d40a8549-9b1a-4c85-ac8b-ea187f27582b,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
